Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
5893.0,19.0,Male,MCA,Civil,7.95,3,5,10,5,77,6,3,0,Placed
2630.0,22.0,Male,B.Tech,IT,5.55,1,3,5,7,67,4,2,2,Not Placed
,22.0,Female,B.Sc,ME,7.87,2,4,7,3,73,8,2,0,Not Placed
14762.0,23.0,Female,MCA,ECE,6.18,2,3,5,3,51,6,1,2,Not Placed
,24.0,Male,B.Tech,ECE,8.41,1,4,6,6,97,8,2,0,Placed
14253.0,19.0,,BCA,ME,6.63,0,4,6,6,69,7,2,0,Placed
32844.0,18.0,Female,B.Tech,Civil,6.1,0,3,4,7,63,5,1,1,Not Placed
47466.0,18.0,Male,MCA,Civil,6.75,0,2,2,5,66,4,1,2,Not Placed
23649.0,19.0,Female,B.Sc,IT,7.06,1,4,6,8,71,6,2,1,Placed
17935.0,22.0,Male,B.Sc,ME,6.67,2,4,6,7,79,6,2,1,Placed
37129.0,22.0,Female,BCA,IT,5.54,1,2,3,6,57,7,1,1,Not Placed
34203.0,19.0,Male,B.Tech,ECE,6.5,1,3,5,4,48,6,1,2,Not Placed
45437.0,24.0,Female,BCA,IT,6.47,0,4,7,7,50,6,2,1,Not Placed
30720.0,24.0,,B.Sc,IT,8.19,2,6,10,6,91,7,3,0,Placed
19204.0,21.0,Female,B.Sc,CSE,7.52,2,5,8,6,76,6,2,0,Placed
28847.0,23.0,Male,B.Tech,CSE,5.94,0,3,4,5,59,4,1,3,Not Placed
,23.0,Male,BCA,CSE,6.12,1,3,5,5,54,6,1,3,Not Placed
39840.0,,Female,B.Sc,Civil,6.17,0,3,5,2,66,6,2,1,Not Placed
10405.0,20.0,Male,B.Tech,CSE,6.02,0,4,7,7,60,5,2,2,Not Placed
11324.0,21.0,Female,MCA,IT,6.16,0,2,2,5,76,5,1,1,Not Placed
25746.0,24.0,Male,B.Sc,ECE,7.62,3,5,8,5,77,6,2,1,Placed
42411.0,,Female,B.Tech,ECE,7.18,1,4,7,4,74,5,2,2,Not Placed
8747.0,19.0,Male,B.Sc,ME,6.88,1,3,5,6,56,5,1,1,Placed
,21.0,Male,B.Sc,Civil,6.62,0,2,1,8,83,6,1,2,Not Placed
37812.0,22.0,Female,B.Sc,CSE,7.61,1,5,9,5,97,5,3,0,Placed
,18.0,Male,BCA,Civil,7.24,0,4,6,5,69,7,2,0,Placed
24985.0,19.0,Male,B.Tech,CSE,6.47,2,4,7,5,68,5,2,2,Not Placed
19962.0,24.0,Male,BCA,Civil,7.86,1,3,2,7,76,4,1,0,Not Placed
16741.0,21.0,Male,B.Tech,ECE,8.07,1,5,8,5,100,3,3,0,Placed
13048.0,22.0,Male,BCA,CSE,7.69,2,4,7,2,79,6,2,1,Not Placed
48269.0,24.0,,B.Sc,ME,7.06,1,4,5,5,59,4,1,0,Placed
24957.0,,Female,BCA,CSE,7.88,2,5,8,8,67,5,2,0,Placed
43449.0,23.0,Male,MCA,ME,8.12,1,5,9,6,81,6,3,1,Placed
48866.0,23.0,,B.Tech,ECE,7.12,2,5,8,6,76,6,2,0,Placed
6339.0,22.0,Female,B.Sc,CSE,8.51,2,5,9,6,96,6,3,0,Placed
15120.0,24.0,Male,B.Sc,ECE,5.67,0,3,4,6,50,5,1,2,Not Placed
38567.0,,,BCA,Civil,7.14,0,4,6,6,78,4,2,1,Placed
15708.0,22.0,Male,B.Tech,Civil,7.16,0,3,3,5,60,4,1,0,Not Placed
41474.0,19.0,Female,MCA,CSE,8.18,1,5,9,7,70,5,3,0,Placed
11280.0,,Male,B.Sc,CSE,5.82,0,3,4,6,69,7,1,1,Not Placed
6805.0,24.0,Male,MCA,ME,6.5,1,3,5,6,79,5,2,0,Placed
46483.0,19.0,Female,B.Sc,IT,7.71,0,4,6,6,67,6,2,0,Placed
36940.0,20.0,Male,B.Sc,IT,7.55,1,4,7,5,78,6,2,0,Placed
19078.0,24.0,Male,MCA,CSE,7.91,2,5,8,4,89,4,3,0,Not Placed
30421.0,24.0,Female,B.Sc,IT,4.83,1,3,5,7,60,3,2,1,Not Placed
7077.0,,Female,B.Sc,CSE,7.95,1,5,8,7,90,4,3,0,Placed
27807.0,18.0,Female,MCA,ECE,7.79,0,4,5,2,86,7,2,0,Not Placed
31797.0,22.0,Female,B.Sc,CSE,4.95,0,3,5,6,44,5,1,1,Not Placed
26626.0,21.0,Male,BCA,Civil,7.0,1,4,5,6,65,2,2,2,Not Placed
24926.0,,Female,B.Sc,CSE,7.51,2,4,5,6,57,4,1,0,Placed
20480.0,240.0,Female,BCA,ME,7.05,0,3,3,4,79,2,1,1,Not Placed
41386.0,22.0,Male,BCA,ME,7.37,3,4,7,4,74,5,2,1,Not Placed
,19.0,Male,B.Tech,IT,8.27,3,5,8,7,82,6,3,0,Placed
24313.0,19.0,Male,MCA,CSE,7.37,1,4,7,8,68,6,2,0,Placed
5275.0,20.0,Female,B.Tech,ME,6.33,0,5,9,6,66,7,3,3,Not Placed
26931.0,21.0,Female,B.Tech,ECE,7.43,1,4,6,7,80,3,2,0,Placed
35090.0,20.0,Female,B.Tech,ME,7.61,0,3,4,5,81,6,2,0,Not Placed
19280.0,19.0,Female,MCA,CSE,8.64,2,5,9,6,93,6,3,1,Placed
2701.0,22.0,Male,MCA,ME,7.17,1,3,4,4,65,5,1,0,Not Placed
42753.0,22.0,Female,B.Sc,ME,7.05,0,4,5,5,63,5,2,1,Placed
435.0,23.0,Male,B.Sc,Civil,5.71,0,3,5,6,59,5,1,1,Not Placed
21185.0,20.0,Female,MCA,Civil,7.65,1,4,5,7,85,5,2,0,Placed
3657.0,,Female,BCA,ME,5.79,2,3,6,3,69,7,2,1,Not Placed
,20.0,Male,B.Tech,ECE,6.89,2,3,5,8,67,6,2,0,Placed
44232.0,24.0,Male,B.Tech,Civil,7.56,0,3,3,6,70,6,1,0,Not Placed
,22.0,Male,B.Sc,ECE,7.12,1,4,5,6,74,5,2,0,Placed
13388.0,21.0,Female,B.Tech,Civil,7.85,2,4,5,6,72,3,2,0,Placed
6370.0,24.0,Female,B.Sc,ECE,7.81,1,4,6,5,91,6,2,1,Placed
24322.0,21.0,Female,B.Sc,ECE,7.12,0,4,5,4,75,4,2,2,Not Placed
,22.0,,MCA,ECE,7.66,2,5,8,8,79,5,2,0,Placed
30724.0,20.0,Male,B.Sc,CSE,6.55,1,3,5,5,65,5,2,0,Placed
2540.0,20.0,,BCA,ECE,5.9,0,4,8,7,58,4,2,1,Not Placed
49523.0,19.0,Female,MCA,Civil,6.25,0,2,2,4,60,7,1,3,Not Placed
40431.0,,Male,MCA,IT,7.68,1,4,7,5,69,3,2,0,Placed
13239.0,24.0,,B.Tech,Civil,7.03,0,4,5,6,74,5,2,1,Placed
47058.0,19.0,Male,B.Tech,Civil,7.13,0,4,5,7,82,5,2,0,Placed
38255.0,20.0,Male,MCA,Civil,7.01,1,3,2,7,77,4,1,2,Not Placed
40620.0,19.0,Female,B.Sc,ME,8.7,1,6,10,7,79,5,3,0,Placed
21222.0,,Male,B.Sc,ME,6.9,1,4,6,4,93,5,2,0,Not Placed
,240.0,Male,MCA,ME,6.39,0,3,3,4,52,6,1,2,Not Placed
49657.0,24.0,Female,MCA,IT,8.39,3,5,9,8,64,7,3,0,Placed
13009.0,21.0,Female,B.Tech,ECE,5.84,1,2,3,5,69,6,1,1,Not Placed
34191.0,240.0,Male,B.Sc,ME,6.65,0,3,3,6,53,7,1,1,Not Placed
15110.0,22.0,Male,BCA,ECE,7.27,1,4,6,6,81,5,2,1,Placed
27816.0,18.0,Female,B.Tech,ECE,7.28,0,3,4,7,85,6,2,0,Not Placed
18652.0,,Male,B.Sc,ME,8.84,0,4,5,6,83,4,2,0,Placed
,22.0,Male,MCA,CSE,6.9,1,4,7,4,70,5,2,0,Not Placed
28648.0,23.0,Female,MCA,ME,5.78,0,2,3,7,64,4,1,3,Not Placed
36169.0,21.0,Female,BCA,ME,7.52,1,3,2,6,88,4,1,0,Not Placed
37000.0,19.0,Female,BCA,IT,6.39,0,4,7,5,66,7,2,3,Not Placed
500000.0,21.0,Female,B.Sc,Civil,7.46,3,4,7,5,99,6,2,0,Placed
19895.0,240.0,Male,B.Tech,IT,7.14,2,5,8,7,69,5,2,1,Placed
,18.0,Male,B.Sc,IT,8.01,1,6,10,4,77,5,3,0,Not Placed
6217.0,24.0,Female,MCA,ECE,7.0,0,4,6,6,79,5,2,1,Placed
43350.0,19.0,Female,B.Tech,ECE,6.31,1,4,7,6,78,7,2,3,Not Placed
49541.0,,Male,MCA,ME,9.8,0,5,6,3,92,7,2,0,Not Placed
10360.0,21.0,Female,BCA,Civil,8.03,0,4,5,2,82,5,2,0,Not Placed
18324.0,22.0,Female,BCA,ME,6.55,2,4,6,3,58,7,2,0,Not Placed
34924.0,18.0,Male,MCA,CSE,7.4,1,5,8,7,75,6,2,2,Not Placed
,21.0,Female,BCA,IT,7.6,1,5,9,5,87,5,3,0,Placed
12132.0,,Female,B.Sc,Civil,8.82,0,4,6,5,96,6,2,0,Placed
,24.0,Male,MCA,CSE,7.09,1,5,9,8,53,5,2,1,Not Placed
40259.0,22.0,Male,B.Tech,ECE,6.21,0,2,2,4,61,6,1,2,Not Placed
13905.0,22.0,Female,B.Sc,IT,9.12,1,6,10,6,98,6,3,0,Placed
500000.0,18.0,Male,MCA,CSE,7.06,2,5,9,8,59,7,2,0,Placed
31593.0,21.0,Male,MCA,Civil,7.51,0,3,4,4,70,6,1,0,Not Placed
42035.0,24.0,Male,B.Tech,ECE,8.24,2,5,7,4,100,3,3,0,Not Placed
48447.0,20.0,Female,B.Tech,ECE,6.23,1,3,4,5,63,7,1,2,Not Placed
24721.0,21.0,Male,BCA,IT,7.11,2,4,7,3,71,5,2,1,Not Placed
15780.0,20.0,Female,B.Sc,ECE,8.48,1,6,10,8,99,6,3,1,Placed
36705.0,23.0,,B.Sc,CSE,7.35,1,4,7,7,72,6,2,0,Placed
5934.0,22.0,,MCA,CSE,8.52,2,5,8,8,85,7,3,1,Placed
4881.0,23.0,Female,B.Tech,IT,6.48,0,3,4,7,75,6,1,3,Not Placed
43759.0,20.0,Male,B.Tech,IT,6.1,0,4,8,5,38,7,2,1,Not Placed
6399.0,,Female,MCA,Civil,6.05,0,3,4,5,60,5,1,1,Not Placed
500000.0,22.0,Male,MCA,Civil,8.56,1,5,7,8,79,5,2,0,Placed
13979.0,19.0,Female,B.Sc,Civil,5.68,0,2,3,5,59,7,1,2,Not Placed
,19.0,Female,B.Sc,CSE,7.16,2,5,9,7,68,5,3,0,Placed
28204.0,24.0,Female,B.Sc,Civil,7.0,0,3,3,8,63,9,1,1,Not Placed
,20.0,Female,B.Sc,ME,7.08,2,4,5,6,74,5,2,1,Placed
19324.0,20.0,Female,BCA,IT,6.65,0,3,5,5,44,5,1,0,Not Placed
29072.0,23.0,Female,MCA,ECE,7.04,1,4,7,6,65,3,2,2,Not Placed
41659.0,23.0,Male,MCA,Civil,6.77,0,3,5,3,60,7,2,0,Not Placed
48262.0,19.0,Male,BCA,Civil,4.5,0,2,2,7,54,7,1,1,Not Placed
,22.0,Male,B.Tech,IT,7.41,3,4,7,6,56,6,2,0,Placed
6585.0,24.0,Female,B.Tech,Civil,4.5,0,2,2,5,44,6,1,2,Not Placed
500000.0,23.0,Female,MCA,CSE,7.77,1,4,7,5,88,6,2,0,Placed
37393.0,21.0,Male,B.Tech,IT,7.63,1,5,8,5,72,6,2,2,Not Placed
44751.0,24.0,,B.Tech,Civil,7.01,0,3,3,8,85,7,1,1,Not Placed
12644.0,,Female,B.Tech,CSE,7.28,1,4,6,5,72,8,2,0,Placed
1711.0,23.0,Male,MCA,ME,5.12,0,3,4,6,57,3,1,3,Not Placed
24156.0,22.0,Male,MCA,ECE,5.57,1,3,5,9,35,6,1,2,Not Placed
,240.0,Male,B.Sc,IT,8.62,2,5,8,8,91,5,3,0,Placed
41921.0,24.0,Male,BCA,Civil,7.74,1,4,5,3,65,6,2,1,Not Placed
24897.0,18.0,Female,BCA,ECE,6.7,1,3,5,3,81,4,2,0,Not Placed
39502.0,19.0,Female,MCA,CSE,5.64,0,3,4,7,55,4,1,2,Not Placed
28481.0,240.0,Male,MCA,IT,6.32,0,4,6,5,50,4,2,3,Not Placed
47884.0,20.0,Male,B.Tech,ME,6.27,1,3,3,5,60,5,1,1,Not Placed
12173.0,23.0,Male,BCA,ME,7.48,2,4,5,5,66,5,2,2,Not Placed
11633.0,19.0,Male,BCA,ECE,7.66,2,4,6,7,67,7,2,0,Placed
49463.0,18.0,Female,B.Tech,IT,6.27,0,4,6,6,63,6,2,1,Not Placed
4921.0,23.0,Male,MCA,ECE,6.28,0,3,4,5,53,5,1,1,Not Placed
,20.0,Male,BCA,CSE,5.71,0,3,5,8,54,8,1,2,Not Placed
33121.0,,,B.Tech,ECE,7.3,2,4,6,9,83,5,2,0,Placed
12472.0,,Male,B.Sc,Civil,6.82,0,3,3,5,72,6,1,1,Not Placed
13294.0,22.0,Female,B.Sc,IT,7.32,2,5,8,7,66,4,2,1,Placed
,240.0,,BCA,IT,6.8,1,3,5,2,49,8,1,0,Not Placed
500000.0,24.0,Female,B.Sc,IT,7.12,0,4,6,6,86,4,2,0,Placed
,23.0,Female,B.Tech,IT,9.29,1,6,10,5,83,4,3,0,Placed
26475.0,21.0,Male,B.Sc,ECE,8.44,2,5,9,7,67,9,3,0,Placed
500000.0,21.0,Female,BCA,ECE,6.25,1,3,5,5,71,6,2,2,Not Placed
41590.0,21.0,Male,B.Sc,IT,5.72,0,4,7,5,68,5,2,2,Not Placed
35349.0,,Male,MCA,Civil,8.57,0,4,6,7,100,4,2,0,Placed
7706.0,20.0,Female,B.Tech,IT,6.54,1,4,8,6,76,5,2,0,Placed
,19.0,Female,B.Sc,Civil,7.34,2,4,5,5,58,6,1,0,Placed
25575.0,,Male,BCA,ME,7.68,0,4,5,4,69,5,2,0,Not Placed
48224.0,23.0,Male,MCA,CSE,9.33,2,6,10,4,100,6,3,0,Not Placed
1976.0,22.0,,B.Tech,Civil,7.48,0,4,5,9,66,5,2,0,Placed
43251.0,21.0,Female,MCA,ME,6.12,1,3,5,5,65,4,2,1,Not Placed
42344.0,21.0,Female,B.Tech,Civil,6.22,1,4,6,4,64,5,2,2,Not Placed
27640.0,23.0,Female,MCA,Civil,7.23,0,3,2,8,69,7,1,0,Not Placed
19888.0,,,B.Tech,CSE,6.09,1,3,5,4,63,6,2,2,Not Placed
26508.0,,Female,B.Tech,ECE,6.38,0,3,4,5,79,5,1,2,Not Placed
14514.0,22.0,Male,BCA,ME,7.34,3,5,8,4,76,5,2,0,Not Placed
18139.0,24.0,Male,B.Sc,CSE,6.24,0,4,6,4,72,5,2,1,Not Placed
29002.0,21.0,Male,B.Tech,IT,9.1,1,6,9,6,85,7,3,0,Placed
46709.0,22.0,Male,B.Tech,IT,7.24,0,3,4,4,64,3,1,0,Not Placed
31922.0,23.0,Female,MCA,Civil,7.96,1,4,6,5,80,6,2,2,Not Placed
45335.0,24.0,Male,B.Sc,IT,7.32,1,5,8,5,72,6,2,0,Placed
5260.0,23.0,Male,BCA,CSE,6.92,1,4,6,4,73,5,2,0,Not Placed
11084.0,20.0,Male,B.Tech,CSE,5.65,0,2,3,7,47,7,1,2,Not Placed
40721.0,24.0,Male,BCA,ME,4.68,0,2,3,5,58,3,1,3,Not Placed
36458.0,,Female,B.Sc,Civil,7.69,0,3,3,7,70,6,1,1,Not Placed
,19.0,Male,B.Tech,ME,8.07,0,4,4,5,74,4,1,1,Not Placed
4872.0,19.0,Male,MCA,Civil,6.92,0,3,4,6,72,6,1,0,Not Placed
14281.0,240.0,Male,B.Sc,Civil,6.92,1,3,4,6,75,5,1,1,Not Placed
2520.0,22.0,Female,B.Tech,Civil,6.91,1,3,4,3,67,6,1,1,Not Placed
45749.0,21.0,Female,BCA,ECE,6.72,2,3,5,5,74,4,2,0,Placed
,24.0,Male,BCA,Civil,7.7,0,3,4,6,88,4,2,2,Not Placed
1358.0,,Female,B.Sc,IT,6.31,0,3,3,8,64,4,1,3,Not Placed
,24.0,Female,MCA,ME,7.28,0,3,4,6,64,4,1,0,Not Placed
18809.0,20.0,Female,B.Tech,CSE,6.08,0,3,4,5,73,5,1,1,Not Placed
21696.0,19.0,Female,BCA,IT,6.8,2,4,8,5,92,4,3,0,Placed
11866.0,20.0,Female,B.Sc,CSE,6.66,1,4,8,9,71,8,2,0,Placed
5176.0,19.0,Female,B.Sc,IT,6.28,0,3,4,8,49,5,1,2,Not Placed
4036.0,22.0,Male,B.Sc,ME,7.31,0,4,6,8,61,7,2,0,Placed
872.0,18.0,Female,B.Sc,ME,8.3,0,4,6,7,83,6,2,0,Placed
4020.0,21.0,Male,MCA,Civil,6.38,0,3,5,4,74,5,2,1,Not Placed
17859.0,,Female,MCA,IT,6.55,1,4,6,6,65,7,2,0,Placed
500000.0,19.0,Female,B.Sc,ECE,7.76,0,4,6,5,76,6,2,2,Not Placed
45311.0,240.0,Male,B.Tech,ME,8.22,1,5,7,6,87,8,2,0,Placed
48969.0,20.0,Female,MCA,CSE,8.1,3,5,8,5,79,2,2,0,Placed
5578.0,19.0,Male,B.Tech,ME,6.92,0,3,5,4,64,5,2,2,Not Placed
44022.0,21.0,Female,BCA,ECE,8.49,3,5,7,6,100,5,3,0,Placed
38945.0,24.0,Male,B.Sc,IT,8.36,2,5,9,8,73,5,3,0,Placed
21243.0,22.0,Female,BCA,IT,6.68,2,4,8,4,65,6,2,1,Not Placed
32542.0,21.0,Female,B.Tech,IT,7.36,1,5,9,4,68,5,3,1,Not Placed
12825.0,20.0,Male,B.Tech,ME,6.32,0,2,1,6,53,6,0,2,Not Placed
22699.0,22.0,Female,B.Tech,CSE,7.45,1,5,10,7,73,4,3,0,Placed
15937.0,240.0,Female,BCA,IT,8.55,1,5,8,5,64,6,2,0,Placed
25935.0,23.0,Male,MCA,IT,7.52,0,4,5,6,61,5,2,0,Placed
35832.0,23.0,Male,B.Sc,ECE,6.96,0,4,6,6,81,4,2,0,Placed
18521.0,,Male,B.Sc,ECE,7.31,1,4,5,5,100,5,2,0,Placed
529.0,21.0,Female,MCA,CSE,8.85,1,5,8,4,85,6,3,1,Not Placed
22610.0,22.0,Male,B.Tech,ECE,5.73,0,2,3,6,67,5,1,1,Not Placed
23981.0,20.0,,B.Tech,IT,7.24,1,5,8,4,75,4,2,0,Not Placed
23273.0,22.0,Female,B.Sc,CSE,6.27,2,4,7,7,56,6,2,1,Not Placed
,21.0,Female,B.Sc,Civil,5.39,0,2,2,4,50,6,1,3,Not Placed
15017.0,20.0,Male,BCA,ECE,8.76,3,5,9,4,100,4,3,0,Not Placed
26124.0,18.0,Male,B.Sc,ME,7.46,1,3,4,5,77,7,1,1,Not Placed
36074.0,18.0,Male,B.Sc,CSE,7.78,1,5,8,7,73,6,2,0,Placed
30788.0,21.0,Female,B.Sc,IT,7.06,0,4,6,8,75,5,2,1,Placed
42241.0,23.0,Female,B.Tech,ECE,6.71,0,3,5,4,76,6,2,0,Not Placed
43836.0,19.0,Male,BCA,ECE,6.16,0,4,7,8,46,5,2,2,Not Placed
45257.0,22.0,Male,MCA,ECE,6.1,0,3,3,7,35,5,1,2,Not Placed
39900.0,20.0,Female,B.Sc,ECE,8.1,2,4,5,4,74,4,2,0,Not Placed
20849.0,,Female,B.Tech,Civil,6.14,0,3,3,5,64,6,1,1,Not Placed
39653.0,22.0,Male,B.Sc,Civil,7.5,0,4,5,4,79,6,2,1,Not Placed
15724.0,,Male,BCA,ME,6.19,0,3,3,7,56,8,1,2,Not Placed
8852.0,24.0,,BCA,IT,9.17,2,5,8,5,92,7,3,1,Placed
28530.0,21.0,Male,B.Tech,CSE,6.24,1,4,7,5,45,5,2,3,Not Placed
30551.0,18.0,Female,B.Tech,CSE,8.07,1,4,5,3,80,6,2,1,Not Placed
25382.0,24.0,Female,B.Sc,ME,7.28,0,4,5,6,60,5,2,0,Placed
40497.0,18.0,Female,B.Sc,ME,7.46,1,4,5,6,85,6,2,2,Not Placed
28684.0,18.0,Female,B.Sc,Civil,7.03,0,3,2,6,65,5,1,1,Not Placed
19345.0,20.0,Female,B.Tech,ME,7.1,0,4,5,6,53,4,1,0,Not Placed
10480.0,20.0,Female,B.Tech,Civil,5.29,1,3,6,6,66,5,2,1,Not Placed
12343.0,19.0,Female,MCA,Civil,5.55,0,4,7,4,48,7,2,3,Not Placed
15716.0,,Female,B.Sc,Civil,8.25,1,5,7,2,86,6,2,0,Not Placed
47662.0,,Male,MCA,CSE,7.06,0,3,4,3,62,6,1,0,Not Placed
13631.0,20.0,Male,B.Tech,Civil,7.66,2,5,8,6,66,5,2,0,Placed
43068.0,21.0,Female,MCA,CSE,6.94,1,3,4,5,68,5,1,0,Not Placed
25477.0,20.0,Male,B.Tech,ECE,5.91,0,3,4,6,73,3,1,1,Not Placed
23668.0,18.0,Female,BCA,CSE,7.45,1,5,10,6,72,5,3,0,Placed
28535.0,24.0,Male,BCA,IT,8.35,3,5,7,6,98,6,2,0,Placed
,23.0,Male,MCA,CSE,8.91,2,5,9,4,91,5,3,0,Not Placed
38102.0,19.0,Male,B.Sc,Civil,4.85,1,2,2,5,54,6,1,2,Not Placed
12900.0,23.0,Female,MCA,CSE,8.69,1,5,9,6,79,5,3,1,Placed
,22.0,Female,MCA,CSE,8.05,1,5,7,6,75,7,2,0,Placed
46242.0,19.0,Female,MCA,IT,7.2,0,4,5,6,79,6,2,2,Not Placed
,24.0,Female,B.Sc,Civil,7.59,0,3,3,7,64,5,1,0,Not Placed
42560.0,20.0,Female,MCA,IT,5.75,0,3,4,7,64,5,1,1,Not Placed
47798.0,22.0,Male,BCA,ME,8.82,3,5,7,6,79,5,2,0,Placed
11244.0,19.0,Female,B.Sc,ECE,8.21,1,5,7,5,86,5,2,0,Placed
48598.0,22.0,,B.Sc,CSE,5.97,2,3,5,5,49,6,1,2,Not Placed
,240.0,Male,B.Tech,CSE,6.27,1,4,6,5,57,6,2,3,Not Placed
18179.0,19.0,Male,B.Tech,ME,6.52,0,3,4,6,68,5,1,1,Not Placed
,19.0,Male,MCA,ME,6.77,0,3,4,7,77,5,1,1,Not Placed
35506.0,20.0,Female,MCA,Civil,6.75,0,4,6,6,70,7,2,1,Placed
41776.0,24.0,Female,MCA,ECE,6.49,0,3,4,7,43,5,1,3,Not Placed
32341.0,21.0,Female,B.Sc,ECE,7.13,1,3,4,6,74,7,1,0,Not Placed
5251.0,20.0,Male,BCA,Civil,5.57,0,2,3,5,65,6,1,3,Not Placed
23397.0,22.0,Male,B.Sc,Civil,5.85,0,2,2,4,65,7,1,2,Not Placed
25789.0,23.0,Male,BCA,ECE,5.84,1,3,6,6,50,6,2,3,Not Placed
27611.0,18.0,Female,B.Tech,Civil,7.82,0,3,4,7,60,7,1,1,Not Placed
32966.0,22.0,Male,B.Sc,ME,6.66,0,3,3,4,42,5,1,0,Not Placed
36241.0,23.0,Male,BCA,IT,7.0,1,5,10,5,66,5,3,0,Placed
,24.0,Female,BCA,IT,8.0,1,5,9,7,81,5,3,0,Placed
40304.0,18.0,Female,MCA,CSE,7.52,2,4,7,5,82,6,2,2,Not Placed
41186.0,23.0,Female,MCA,ME,6.21,0,2,2,6,50,7,1,1,Not Placed
35286.0,20.0,Female,MCA,IT,8.07,2,5,9,6,59,6,2,0,Placed
29805.0,24.0,Female,MCA,CSE,6.57,0,5,9,8,68,4,3,1,Placed
13121.0,22.0,Female,BCA,Civil,8.02,0,4,6,6,69,5,2,0,Placed
33414.0,24.0,Male,BCA,ME,5.16,0,2,2,6,39,5,0,2,Not Placed
44040.0,20.0,Male,MCA,Civil,9.06,1,6,9,7,100,5,3,0,Placed
49770.0,19.0,Male,MCA,Civil,7.8,1,4,5,6,65,5,2,2,Not Placed
32884.0,240.0,Male,MCA,ME,6.97,0,4,6,6,73,6,2,0,Placed
23083.0,19.0,Female,B.Sc,CSE,7.83,1,5,10,6,85,6,3,2,Not Placed
49118.0,,Female,B.Tech,Civil,6.6,0,3,5,6,72,5,2,0,Placed
5675.0,18.0,Female,BCA,ECE,7.63,1,4,7,5,66,5,2,0,Placed
48438.0,20.0,,B.Sc,CSE,7.71,1,4,6,7,86,6,2,0,Placed
40642.0,19.0,Female,B.Sc,ECE,6.43,0,3,4,6,68,4,1,3,Not Placed
32931.0,24.0,Female,MCA,ECE,8.0,2,5,9,5,80,8,3,0,Placed
18742.0,24.0,Male,MCA,IT,5.79,0,3,4,9,55,7,1,1,Not Placed
,20.0,Male,MCA,ME,7.98,0,3,4,6,70,5,1,1,Not Placed
,22.0,Female,MCA,ECE,7.34,0,4,6,8,81,6,2,1,Placed
7121.0,,Female,BCA,ECE,6.9,0,4,7,5,51,5,2,1,Not Placed
49793.0,21.0,Male,B.Tech,Civil,4.51,0,2,2,6,48,5,1,1,Not Placed
23890.0,19.0,Female,B.Sc,CSE,7.39,1,5,10,6,81,5,3,2,Not Placed
42088.0,24.0,Male,B.Sc,IT,6.22,0,3,4,10,51,3,1,1,Not Placed
40115.0,19.0,Male,BCA,Civil,6.78,0,4,6,8,60,4,2,0,Placed
26797.0,23.0,,MCA,ECE,6.39,0,2,2,6,59,7,1,2,Not Placed
11093.0,24.0,Male,BCA,ECE,6.09,0,4,6,3,74,6,2,1,Not Placed
34667.0,21.0,Male,BCA,ECE,7.65,2,4,5,4,77,5,2,1,Not Placed
43832.0,21.0,Female,MCA,CSE,8.0,2,5,7,5,65,4,2,0,Placed
3177.0,24.0,Female,MCA,ME,8.03,1,5,8,6,87,4,3,0,Placed
500000.0,22.0,Female,B.Tech,IT,8.11,1,5,7,5,71,7,2,0,Placed
48680.0,23.0,,MCA,CSE,4.5,0,2,2,4,40,4,1,1,Not Placed
48651.0,20.0,Female,B.Sc,Civil,6.84,1,3,5,5,58,5,1,2,Not Placed
7107.0,21.0,Male,BCA,ECE,6.83,0,3,4,5,71,5,1,2,Not Placed
36506.0,20.0,Female,B.Tech,ME,8.25,1,3,2,9,91,6,1,0,Not Placed
17847.0,24.0,Male,B.Tech,IT,8.34,0,4,6,6,82,6,2,0,Placed
1173.0,19.0,Female,B.Tech,Civil,5.64,1,2,2,3,44,7,1,1,Not Placed
24198.0,18.0,Female,B.Sc,ME,8.73,0,4,6,4,87,5,2,0,Not Placed
31315.0,20.0,Male,B.Sc,ME,4.86,0,2,3,9,49,4,1,1,Not Placed
11648.0,23.0,Male,BCA,IT,7.48,2,5,8,6,74,6,2,0,Placed
38214.0,,Male,BCA,ME,8.78,1,5,7,5,95,6,2,0,Placed
47499.0,19.0,Male,B.Tech,CSE,6.42,1,3,5,7,74,5,2,1,Not Placed
30116.0,18.0,Male,BCA,ECE,7.79,1,4,5,8,74,7,2,2,Not Placed
,18.0,Male,B.Tech,Civil,6.11,1,3,4,7,65,6,1,2,Not Placed
28879.0,20.0,,B.Tech,ECE,9.54,3,5,8,4,94,5,3,0,Not Placed
1900.0,18.0,Male,MCA,IT,5.2,0,2,2,4,47,4,1,2,Not Placed
44802.0,21.0,Female,MCA,CSE,5.53,0,4,7,8,50,5,2,3,Not Placed
26324.0,20.0,Male,B.Tech,ECE,6.39,0,3,5,5,66,7,2,3,Not Placed
45825.0,18.0,Male,B.Sc,ME,9.14,1,5,6,7,80,3,2,0,Placed
38751.0,,Female,B.Sc,CSE,7.48,2,4,7,5,94,6,2,0,Placed
17043.0,20.0,Male,B.Tech,ECE,8.14,0,4,6,5,85,4,2,0,Placed
48270.0,23.0,Male,B.Tech,IT,7.76,1,5,8,6,75,6,2,0,Placed
38531.0,21.0,Female,B.Tech,IT,8.15,1,4,6,5,100,4,2,1,Placed
